variant,agent,session_id,turn_idx,row_ts,observed_latency_ms,prompt_len,chosen,confidence,fallback,path,n_tokens_est,expected_out_tokens,projected_cost_usd,projected_latency_ms,tool_required,has_url,code_fence_count,scores_json
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:23.427025,0.39,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5117, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:23.427025,0.39,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5819}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.245893,0.39,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.181, ""gemma4"": 0.0042}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.245893,0.39,33,claude,0.8033,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.8033, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.245893,0.39,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0871, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.245893,0.39,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1602, ""gemma4"": 0.5734}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.245893,0.39,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.4092, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.245893,0.39,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.221, ""gemma4"": 0.5228}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.245893,0.39,36,claude,0.8946,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8946, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.245893,0.39,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6794, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.245893,0.39,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5906}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.245893,0.39,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5117, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
default,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:17:08.245893,0.39,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5819}"
default,jetski,jetski:default_session,0,2026-04-15T01:51:05.397323,1.9,5,gemma4,1.2619,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.2619}"
default,jetski,jetski:default_session,0,2026-04-15T02:09:37.141614,1.9,5,gemma4,1.3119,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.3119}"
default,jetski,jetski:default_session,0,2026-04-15T02:46:26.379948,1.9,5,gemma4,1.3119,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.3119}"
default,jetski,jetski:default_session,0,2026-04-15T04:16:03.484011,1.9,5,gemma4,1.3119,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.3119}"
default,jetski,jetski:default_session,0,2026-04-15T04:16:23.765506,1.9,5,gemma4,1.3119,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.3119}"
default,jetski,jetski:default_session,0,2026-04-15T04:17:08.726120,1.9,5,gemma4,1.3119,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.0726, ""gemini"": 0.1651, ""gemma4"": 1.3119}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:09:37.772740,0.37,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.131, ""gemma4"": 0.0042}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:46:26.624770,0.34,2328,claude,1.1299,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.1299, ""gemini"": 0.131, ""gemma4"": 0.0042}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T02:46:26.624770,0.34,33,claude,0.8033,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.8033, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T02:46:26.624770,0.34,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0871, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T02:46:26.624770,0.34,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1602, ""gemma4"": 0.5734}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T02:46:26.624770,0.34,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.4092, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T02:46:26.624770,0.34,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.221, ""gemma4"": 0.5228}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T02:46:26.624770,0.34,36,claude,0.8946,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8946, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T02:46:26.624770,0.34,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6794, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T02:46:26.624770,0.34,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5906}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:03.882487,7.98,2328,claude,1.1299,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.1299, ""gemini"": 0.131, ""gemma4"": 0.0042}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:03.882487,7.98,33,claude,0.8033,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.8033, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:03.882487,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0871, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:03.882487,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1602, ""gemma4"": 0.5734}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:03.882487,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.4092, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:03.882487,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.221, ""gemma4"": 0.5228}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:03.882487,7.98,36,claude,0.8946,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8946, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:03.882487,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6794, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:03.882487,7.98,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5906}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:03.882487,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5117, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:03.882487,7.98,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5819}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:24.118031,7.98,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.181, ""gemma4"": 0.0042}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:24.118031,7.98,33,claude,0.8033,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.8033, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:24.118031,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0871, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:24.118031,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1602, ""gemma4"": 0.5734}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:24.118031,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.4092, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:24.118031,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.221, ""gemma4"": 0.5228}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:24.118031,7.98,36,claude,0.8946,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8946, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:24.118031,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6794, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:24.118031,7.98,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5906}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:24.118031,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5117, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:24.118031,7.98,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5819}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.963557,7.98,2328,claude,1.0799,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.0799, ""gemini"": 0.181, ""gemma4"": 0.0042}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.963557,7.98,33,claude,0.8033,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 0.8033, ""gemini"": 0.1761, ""gemma4"": 0.5678}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.963557,7.98,346,gemini,0.9098,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.0871, ""gemini"": 0.9098, ""gemma4"": 0.5222}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.963557,7.98,49,claude,0.8121,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 0.8121, ""gemini"": 0.1602, ""gemma4"": 0.5734}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.963557,7.98,25,gemini,0.6237,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.4092, ""gemini"": 0.6237, ""gemma4"": 0.5149}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.963557,7.98,23,claude,0.8044,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 0.8044, ""gemini"": 0.221, ""gemma4"": 0.5228}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.963557,7.98,36,claude,0.8946,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 0.8946, ""gemini"": 0.1251, ""gemma4"": 0.5271}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.963557,7.98,27,gemma4,0.6708,True,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.6794, ""gemini"": 0.1977, ""gemma4"": 0.6708}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.963557,7.98,230,claude,0.7647,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 0.7647, ""gemini"": 0.3743, ""gemma4"": 0.5906}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.963557,7.98,89,gemma4,0.5276,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.5117, ""gemini"": 0.5028, ""gemma4"": 0.5276}"
default,jetski,jetski:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:17:08.963557,7.98,561,gemini,0.9114,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0064, ""gemini"": 0.9114, ""gemma4"": 0.5819}"
cost_heavy,claude_code,claude_code:demo-session-001,0,2026-04-17T20:09:29.446935,1300,29,gemma4,0.6278,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5748, ""gemini"": 0.2906, ""gemma4"": 0.6278}"
cost_heavy,claude_code,claude_code:demo-session-001,2,2026-04-17T20:09:29.446935,1300,41,gemma4,0.6734,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5876, ""gemini"": 0.2793, ""gemma4"": 0.6734}"
cost_heavy,claude_code,claude_code:demo-session-001,4,2026-04-17T20:09:29.446935,1300,26,gemma4,0.814,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0357, ""gemini"": 0.6945, ""gemma4"": 0.814}"
cost_heavy,claude_code,claude_code:demo-session-001,6,2026-04-17T20:09:29.446935,1300,51,gemma4,0.6889,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4536, ""gemini"": 0.3958, ""gemma4"": 0.6889}"
cost_heavy,claude_code,claude_code:demo-session-001,8,2026-04-17T20:09:29.446935,1300,22,gemma4,0.8754,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5205, ""gemini"": 0.1493, ""gemma4"": 0.8754}"
cost_heavy,claude_code,claude_code:demo-session-001,10,2026-04-17T20:09:29.446935,1300,32,gemma4,0.8618,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6198, ""gemini"": 0.0606, ""gemma4"": 0.8618}"
cost_heavy,claude_code,claude_code:demo-session-001,0,2026-04-18T02:00:36.022352,1300,29,gemma4,0.6778,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.5748, ""gemini"": 0.2906, ""gemma4"": 0.6778}"
cost_heavy,claude_code,claude_code:demo-session-001,2,2026-04-18T02:00:36.022352,1300,41,gemma4,0.6734,False,scored,10,20,0.0,1.6,False,False,0,"{""claude"": 0.5876, ""gemini"": 0.2793, ""gemma4"": 0.6734}"
cost_heavy,claude_code,claude_code:demo-session-001,4,2026-04-18T02:00:36.022352,1300,26,gemma4,0.814,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.0357, ""gemini"": 0.6945, ""gemma4"": 0.814}"
cost_heavy,claude_code,claude_code:demo-session-001,6,2026-04-18T02:00:36.022352,1300,51,gemma4,0.6889,False,scored,12,24,0.0,1.92,False,False,0,"{""claude"": 0.4536, ""gemini"": 0.3958, ""gemma4"": 0.6889}"
cost_heavy,claude_code,claude_code:demo-session-001,8,2026-04-18T02:00:36.022352,1300,22,gemma4,0.8754,False,scored,5,10,0.0,0.8,False,False,0,"{""claude"": 0.5205, ""gemini"": 0.1493, ""gemma4"": 0.8754}"
cost_heavy,claude_code,claude_code:demo-session-001,10,2026-04-18T02:00:36.022352,1300,32,gemma4,0.8618,False,scored,8,16,0.0,1.28,False,False,0,"{""claude"": 0.6198, ""gemini"": 0.0606, ""gemma4"": 0.8618}"
cost_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,0,2026-04-18T02:01:16.369348,4.41,54,claude,0.9041,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 0.9041, ""gemini"": 0.0747, ""gemma4"": 0.5085}"
cost_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,2,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.782,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.2439, ""gemini"": 0.5232, ""gemma4"": 0.782}"
cost_heavy,claude_code,claude_code:f990c63e-cf39-43c4-92f6-e0d26e23ae72,4,2026-04-18T02:01:16.369348,4.41,3,gemma4,0.832,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1939, ""gemini"": 0.5232, ""gemma4"": 0.832}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,0,2026-04-18T02:01:52.756732,5.36,29,gemma4,0.7286,False,scored,7,14,0.0,1.12,False,False,0,"{""claude"": 0.6213, ""gemini"": 0.1433, ""gemma4"": 0.7286}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,2,2026-04-18T02:01:52.756732,5.36,4628,claude,0.8785,False,scored,1157,1024,0.018831,614.4,True,False,1,"{""claude"": 0.8785, ""gemini"": -0.0364, ""gemma4"": 0.0677}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,4,2026-04-18T02:01:52.756732,5.36,4975,claude,0.7592,False,scored,1243,1024,0.019089,614.4,True,False,2,"{""claude"": 0.7592, ""gemini"": 0.0397, ""gemma4"": 0.1052}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,6,2026-04-18T02:01:52.756732,5.36,5590,claude,0.9018,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 0.9018, ""gemini"": -0.0169, ""gemma4"": 0.009}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,8,2026-04-18T02:01:52.756732,5.36,5590,claude,0.9018,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 0.9018, ""gemini"": -0.0169, ""gemma4"": 0.009}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,10,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8361,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1998, ""gemini"": 0.5112, ""gemma4"": 0.8361}"
cost_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,12,2026-04-18T02:01:52.756732,5.36,13,gemma4,0.8861,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.1498, ""gemini"": 0.5112, ""gemma4"": 0.8861}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,0,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9452,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2309, ""gemini"": 0.9452, ""gemma4"": 0.5103}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,1,2026-04-18T02:02:23.589926,3.2,56,gemini,0.9952,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.2309, ""gemini"": 0.9952, ""gemma4"": 0.5103}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,3,2026-04-18T02:02:23.589926,3.2,60,gemini,1.0179,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.187, ""gemini"": 1.0179, ""gemma4"": 0.5306}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,5,2026-04-18T02:02:23.589926,3.2,60,gemini,1.0179,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.187, ""gemini"": 1.0179, ""gemma4"": 0.5306}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,7,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.2411,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1274, ""gemini"": 0.1805, ""gemma4"": 1.2411}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,9,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.2911,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.1274, ""gemini"": 0.1305, ""gemma4"": 1.2911}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,11,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,13,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,15,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8246,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1663, ""gemini"": 0.8246, ""gemma4"": 0.5533}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,17,2026-04-18T02:02:23.589926,3.2,26,gemini,0.8746,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.1663, ""gemini"": 0.8746, ""gemma4"": 0.5033}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,19,2026-04-18T02:02:23.589926,3.2,247,gemini,0.7144,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.235, ""gemini"": 0.7144, ""gemma4"": 0.5412}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,21,2026-04-18T02:02:23.589926,3.2,247,gemini,0.7144,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.235, ""gemini"": 0.7144, ""gemma4"": 0.5412}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,23,2026-04-18T02:02:23.589926,3.2,111,claude,0.5733,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.5733, ""gemini"": 0.4396, ""gemma4"": 0.5109}"
cost_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,25,2026-04-18T02:02:23.589926,3.2,111,claude,0.6233,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 0.6233, ""gemini"": 0.3896, ""gemma4"": 0.5109}"
cost_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,0,2026-04-18T02:02:54.614906,2.8,27,gemma4,0.698,False,scored,6,12,0.0,0.96,False,False,0,"{""claude"": 0.5316, ""gemini"": 0.2646, ""gemma4"": 0.698}"
